DEPTH,GR,NPHI,RHOB,RT,vcl,phie,phit
5599.5,37.84,0.27,2.21,2.34,0.18,0.27,0.27
5600.0,37.88,0.27,2.23,2.33,0.19,0.24,0.26
5600.5,38.26,0.27,2.25,2.32,0.19,0.22,0.25
5601.0,38.5,0.27,2.25,2.31,0.2,0.23,0.25
5601.5,38.27,0.26,2.25,2.31,0.19,0.24,0.25
5602.0,37.91,0.26,2.24,2.32,0.18,0.24,0.25
5602.5,37.92,0.26,2.24,2.33,0.18,0.24,0.25
5603.0,38.48,0.26,2.25,2.32,0.2,0.23,0.25
5603.5,39.12,0.27,2.25,2.3,0.21,0.23,0.25
5604.0,39.32,0.27,2.24,2.3,0.21,0.24,0.26
5604.5,38.83,0.27,2.24,2.3,0.2,0.24,0.26
5605.0,38.01,0.27,2.25,2.33,0.19,0.23,0.25
5605.5,37.42,0.26,2.26,2.36,0.18,0.23,0.25
5606.0,37.39,0.26,2.26,2.37,0.18,0.23,0.24
5606.5,38.01,0.25,2.26,2.37,0.19,0.23,0.24
5607.0,38.47,0.25,2.27,2.36,0.2,0.22,0.24
5607.5,38.56,0.25,2.26,2.35,0.2,0.23,0.24
5608.0,38.72,0.25,2.25,2.34,0.2,0.24,0.24
5608.5,38.78,0.26,2.24,2.33,0.2,0.24,0.25
5609.0,38.19,0.26,2.22,2.32,0.19,0.27,0.26
5609.5,37.19,0.26,2.22,2.32,0.17,0.26,0.26
5610.0,36.41,0.26,2.23,2.32,0.16,0.24,0.25
5610.5,36.29,0.26,2.24,2.31,0.16,0.24,0.25
5611.0,36.36,0.27,2.24,2.28,0.16,0.24,0.26
5611.5,36.52,0.27,2.24,2.27,0.17,0.24,0.26
5612.0,37.03,0.27,2.24,2.29,0.18,0.24,0.26
5612.5,37.77,0.26,2.23,2.31,0.19,0.25,0.26
5613.0,38.09,0.27,2.22,2.33,0.19,0.26,0.26
5613.5,37.93,0.27,2.21,2.32,0.19,0.26,0.27
5614.0,37.59,0.27,2.2,2.29,0.18,0.27,0.27
5614.5,37.38,0.27,2.2,2.26,0.18,0.27,0.27
5615.0,37.49,0.27,2.2,2.24,0.18,0.27,0.27
5615.5,38.0,0.27,2.21,2.24,0.19,0.26,0.27
5616.0,38.82,0.27,2.21,2.26,0.2,0.26,0.27
5616.5,40.17,0.27,2.21,2.26,0.22,0.26,0.27
5617.0,41.34,0.28,2.22,2.26,0.24,0.25,0.27
5617.5,41.9,0.28,2.22,2.26,0.25,0.25,0.27
5618.0,42.14,0.27,2.22,2.26,0.25,0.26,0.26
5618.5,42.31,0.27,2.21,2.26,0.25,0.26,0.27
5619.0,42.35,0.27,2.2,2.26,0.25,0.27,0.27
5619.5,42.42,0.27,2.2,2.27,0.25,0.27,0.27
5620.0,42.71,0.27,2.19,2.28,0.26,0.28,0.28
5620.5,43.63,0.27,2.19,2.28,0.28,0.28,0.28
5621.0,45.14,0.27,2.2,2.27,0.3,0.27,0.27
5621.5,46.3,0.27,2.22,2.28,0.31,0.26,0.26
5622.0,47.28,0.27,2.23,2.32,0.33,0.25,0.26
5622.5,48.97,0.28,2.23,2.39,0.36,0.24,0.26
5623.0,51.47,0.29,2.24,2.45,0.39,0.23,0.26
5623.5,54.38,0.3,2.23,2.5,0.43,0.24,0.27
5624.0,57.55,0.3,2.24,2.52,0.48,0.23,0.27
5624.5,60.74,0.31,2.25,2.55,0.52,0.21,0.27
5625.0,63.87,0.31,2.27,2.59,0.58,0.2,0.26
5625.5,67.33,0.31,2.29,2.65,0.64,0.18,0.25
5626.0,70.42,0.31,2.3,2.74,0.68,0.17,0.25
5626.5,72.84,0.31,2.31,2.8,0.7,0.15,0.24
5627.0,73.16,0.3,2.3,2.84,0.71,0.18,0.25
5627.5,73.22,0.3,2.29,2.82,0.71,0.19,0.25
5628.0,73.19,0.3,2.28,2.78,0.71,0.19,0.25
5628.5,72.6,0.3,2.28,2.75,0.7,0.19,0.25
5629.0,71.05,0.29,2.28,2.75,0.67,0.2,0.25
5629.5,68.72,0.28,2.29,2.73,0.64,0.19,0.24
5630.0,67.27,0.27,2.29,2.68,0.61,0.2,0.24
5630.5,66.39,0.27,2.3,2.62,0.6,0.19,0.24
5631.0,66.42,0.26,2.3,2.55,0.6,0.19,0.23
5631.5,67.47,0.26,2.32,2.51,0.62,0.17,0.22
5632.0,68.84,0.27,2.35,2.47,0.64,0.15,0.22
5632.5,70.65,0.28,2.37,2.44,0.68,0.12,0.21
5633.0,73.12,0.28,2.38,2.42,0.71,0.12,0.21
5633.5,75.68,0.28,2.37,2.41,0.76,0.12,0.21
5634.0,78.61,0.28,2.37,2.42,0.8,0.12,0.21
5634.5,80.39,0.29,2.38,2.45,0.82,0.11,0.21
5635.0,80.92,0.3,2.38,2.48,0.82,0.11,0.22
5635.5,80.68,0.3,2.38,2.51,0.81,0.11,0.22
5636.0,81.14,0.3,2.37,2.56,0.82,0.12,0.22
5636.5,82.08,0.31,2.37,2.6,0.84,0.11,0.22
5637.0,82.8,0.3,2.37,2.67,0.85,0.12,0.22
5637.5,83.13,0.3,2.37,2.71,0.85,0.12,0.22
5638.0,83.62,0.3,2.36,2.79,0.86,0.12,0.22
5638.5,84.07,0.3,2.36,2.87,0.87,0.12,0.22
5639.0,83.47,0.3,2.35,2.9,0.86,0.13,0.23
5639.5,81.81,0.3,2.35,2.92,0.83,0.14,0.23
5640.0,79.26,0.3,2.36,2.89,0.79,0.12,0.22
5640.5,76.62,0.3,2.37,2.83,0.74,0.11,0.22
5641.0,73.62,0.29,2.38,2.77,0.7,0.11,0.21
5641.5,70.51,0.28,2.37,2.72,0.66,0.13,0.22
5642.0,68.57,0.27,2.36,2.66,0.63,0.14,0.21
5642.5,66.92,0.26,2.36,2.61,0.61,0.14,0.21
5643.0,65.81,0.26,2.34,2.55,0.59,0.16,0.22
5643.5,64.63,0.26,2.33,2.47,0.57,0.18,0.22
5644.0,62.53,0.27,2.31,2.38,0.55,0.19,0.23
5644.5,60.73,0.27,2.29,2.31,0.51,0.2,0.24
5645.0,58.72,0.28,2.29,2.24,0.48,0.19,0.24
5645.5,57.27,0.29,2.28,2.19,0.46,0.2,0.25
5646.0,55.89,0.29,2.24,2.16,0.45,0.24,0.27
5646.5,54.51,0.29,2.19,2.11,0.42,0.28,0.29
5647.0,52.66,0.29,2.18,2.06,0.4,0.28,0.29
5647.5,51.06,0.29,2.19,2.02,0.38,0.27,0.28
5648.0,49.21,0.29,2.19,1.98,0.34,0.27,0.28
5648.5,46.56,0.29,2.19,1.93,0.3,0.27,0.28
5649.0,44.76,0.29,2.18,1.91,0.27,0.28,0.29
5649.5,44.2,0.29,2.17,1.91,0.27,0.29,0.29
5650.0,45.07,0.29,2.17,1.93,0.29,0.29,0.29
5650.5,46.26,0.29,2.18,1.95,0.31,0.28,0.29
5651.0,47.16,0.29,2.19,1.95,0.32,0.27,0.28
5651.5,47.43,0.29,2.2,1.94,0.33,0.27,0.28
5652.0,47.17,0.29,2.21,1.92,0.32,0.26,0.28
5652.5,46.55,0.29,2.21,1.9,0.31,0.26,0.28
5653.0,45.64,0.29,2.2,1.88,0.3,0.26,0.28
5653.5,44.95,0.29,2.21,1.89,0.29,0.26,0.28
5654.0,44.49,0.28,2.22,1.92,0.28,0.25,0.27
5654.5,44.22,0.28,2.23,1.94,0.28,0.24,0.26
5655.0,44.14,0.28,2.23,1.96,0.28,0.24,0.26
5655.5,44.11,0.28,2.24,1.98,0.28,0.24,0.26
5656.0,43.98,0.28,2.24,1.99,0.28,0.24,0.26
5656.5,43.52,0.27,2.24,1.99,0.27,0.24,0.26
5657.0,42.51,0.27,2.24,1.98,0.25,0.24,0.26
5657.5,41.13,0.26,2.23,1.98,0.22,0.25,0.26
5658.0,39.9,0.26,2.22,1.99,0.21,0.26,0.26
5658.5,39.46,0.25,2.21,1.99,0.2,0.27,0.26
5659.0,39.85,0.25,2.21,1.99,0.21,0.27,0.26
5659.5,40.29,0.25,2.2,1.98,0.22,0.28,0.26
5660.0,40.32,0.25,2.19,1.96,0.22,0.29,0.27
5660.5,39.32,0.25,2.19,1.94,0.2,0.29,0.27
5661.0,37.63,0.26,2.19,1.91,0.18,0.29,0.27
5661.5,35.79,0.27,2.19,1.88,0.15,0.28,0.28
5662.0,33.98,0.28,2.2,1.85,0.12,0.27,0.28
5662.5,32.47,0.28,2.2,1.83,0.1,0.27,0.28
5663.0,31.41,0.28,2.21,1.82,0.08,0.26,0.27
5663.5,31.26,0.27,2.2,1.82,0.08,0.27,0.27
5664.0,31.55,0.26,2.2,1.83,0.09,0.29,0.27
5664.5,31.9,0.26,2.21,1.85,0.09,0.27,0.26
5665.0,32.07,0.26,2.23,1.88,0.1,0.24,0.25
5665.5,31.99,0.26,2.24,1.91,0.09,0.24,0.25
5666.0,32.07,0.26,2.24,1.94,0.09,0.24,0.25
5666.5,32.45,0.25,2.24,1.97,0.1,0.25,0.25
5667.0,33.36,0.25,2.22,1.97,0.11,0.26,0.26
5667.5,34.92,0.25,2.21,1.97,0.14,0.27,0.26
5668.0,36.7,0.25,2.2,1.96,0.17,0.28,0.26
5668.5,38.47,0.25,2.19,1.95,0.2,0.29,0.27
5669.0,41.0,0.25,2.19,1.93,0.23,0.29,0.27
5669.5,43.21,0.25,2.19,1.92,0.27,0.3,0.27
5670.0,44.88,0.25,2.19,1.93,0.29,0.3,0.27
5670.5,45.75,0.26,2.22,1.96,0.3,0.26,0.26
5671.0,45.85,0.26,2.26,2.0,0.3,0.22,0.24
5671.5,45.7,0.26,2.31,2.05,0.29,0.18,0.22
5672.0,46.0,0.27,2.34,2.1,0.3,0.15,0.22
5672.5,46.88,0.27,2.36,2.16,0.31,0.14,0.21
5673.0,48.21,0.27,2.38,2.22,0.33,0.12,0.2
5673.5,50.3,0.26,2.4,2.29,0.37,0.09,0.19
5674.0,53.79,0.25,2.41,2.36,0.42,0.1,0.19
5674.5,58.12,0.25,2.42,2.39,0.48,0.09,0.18
5675.0,61.04,0.25,2.43,2.38,0.53,0.08,0.18
5675.5,65.49,0.25,2.42,2.37,0.59,0.09,0.18
5676.0,69.45,0.26,2.41,2.35,0.65,0.1,0.19
5676.5,73.31,0.27,2.41,2.31,0.71,0.09,0.19
5677.0,77.3,0.28,2.42,2.29,0.77,0.08,0.19
5677.5,80.69,0.3,2.41,2.26,0.82,0.08,0.2
5678.0,83.5,0.31,2.4,2.23,0.86,0.08,0.21
5678.5,86.21,0.32,2.4,2.21,0.9,0.08,0.22
5679.0,87.41,0.32,2.41,2.2,0.91,0.07,0.21
5679.5,88.92,0.32,2.41,2.17,0.93,0.07,0.21
5680.0,90.75,0.32,2.41,2.16,0.96,0.07,0.21
5680.5,92.61,0.32,2.41,2.14,0.99,0.07,0.21
5681.0,93.49,0.32,2.42,2.13,1.0,0.06,0.21
5681.5,94.02,0.33,2.42,2.14,1.0,0.06,0.21
5682.0,94.71,0.33,2.43,2.15,1.0,0.05,0.21
5682.5,95.26,0.33,2.44,2.16,1.0,0.04,0.21
5683.0,95.12,0.33,2.43,2.19,1.0,0.05,0.21
5683.5,93.99,0.33,2.43,2.23,1.0,0.05,0.21
5684.0,92.67,0.33,2.43,2.25,0.98,0.05,0.21
5684.5,90.42,0.32,2.42,2.29,0.94,0.06,0.21
5685.0,88.28,0.32,2.43,2.33,0.91,0.05,0.2
5685.5,86.85,0.31,2.44,2.37,0.89,0.05,0.2
5686.0,85.71,0.3,2.45,2.42,0.87,0.05,0.19
5686.5,85.74,0.29,2.45,2.46,0.88,0.05,0.19
5687.0,86.65,0.28,2.45,2.5,0.89,0.06,0.18
5687.5,87.57,0.28,2.45,2.56,0.91,0.06,0.18
5688.0,88.28,0.27,2.46,2.61,0.92,0.05,0.18
5688.5,88.28,0.26,2.47,2.65,0.92,0.04,0.16
5689.0,87.44,0.25,2.47,2.7,0.9,0.05,0.16
5689.5,85.97,0.25,2.47,2.75,0.88,0.05,0.16
5690.0,84.35,0.25,2.47,2.78,0.85,0.05,0.16
5690.5,82.57,0.24,2.46,2.82,0.82,0.06,0.16
5691.0,79.95,0.24,2.45,2.85,0.79,0.07,0.17
5691.5,77.35,0.24,2.44,2.89,0.74,0.08,0.17
5692.0,75.32,0.24,2.44,2.91,0.71,0.08,0.17
5692.5,73.41,0.23,2.43,2.93,0.68,0.09,0.17
5693.0,72.43,0.23,2.43,2.94,0.67,0.09,0.17
5693.5,72.06,0.22,2.44,2.95,0.67,0.09,0.16
5694.0,71.9,0.22,2.44,2.96,0.66,0.09,0.16
5694.5,71.44,0.23,2.44,2.97,0.66,0.08,0.17
5695.0,70.7,0.23,2.43,2.98,0.64,0.09,0.17
5695.5,69.77,0.23,2.43,2.99,0.63,0.09,0.17
5696.0,68.8,0.23,2.44,3.0,0.62,0.08,0.16
5696.5,68.26,0.22,2.44,2.99,0.6,0.09,0.16
5697.0,67.53,0.22,2.44,2.98,0.6,0.09,0.16
5697.5,66.81,0.22,2.46,2.96,0.58,0.07,0.16
5698.0,66.45,0.22,2.48,2.94,0.58,0.05,0.14
5698.5,67.33,0.23,2.46,2.92,0.59,0.07,0.16
5699.0,70.27,0.23,2.45,2.88,0.65,0.08,0.17
5699.5,74.61,0.24,2.44,2.85,0.72,0.09,0.17
5700.0,78.1,0.25,2.44,2.81,0.78,0.08,0.18
5700.5,81.78,0.26,2.45,2.78,0.83,0.06,0.18
5701.0,83.98,0.26,2.44,2.74,0.86,0.07,0.18
5701.5,86.15,0.27,2.43,2.7,0.89,0.08,0.19
5702.0,88.09,0.27,2.41,2.67,0.92,0.09,0.19
5702.5,89.61,0.28,2.41,2.64,0.94,0.09,0.2
5703.0,91.79,0.28,2.42,2.62,0.98,0.08,0.19
5703.5,93.23,0.29,2.43,2.61,1.0,0.06,0.2
5704.0,93.83,0.3,2.44,2.61,1.0,0.05,0.19
5704.5,93.3,0.3,2.46,2.62,0.99,0.03,0.18
5705.0,93.02,0.29,2.47,2.63,0.99,0.03,0.18
5705.5,93.05,0.29,2.44,2.65,0.99,0.07,0.19
5706.0,92.65,0.29,2.43,2.67,0.98,0.07,0.19
5706.5,91.86,0.29,2.44,2.69,0.97,0.06,0.19
5707.0,90.41,0.28,2.45,2.71,0.95,0.06,0.18
5707.5,88.93,0.28,2.45,2.74,0.92,0.06,0.18
5708.0,87.45,0.28,2.45,2.75,0.9,0.06,0.18
5708.5,86.35,0.28,2.45,2.78,0.88,0.06,0.18
5709.0,85.31,0.28,2.45,2.81,0.87,0.06,0.19
5709.5,84.24,0.28,2.46,2.85,0.85,0.05,0.18
5710.0,83.37,0.28,2.47,2.87,0.84,0.03,0.17
5710.5,82.59,0.27,2.47,2.9,0.83,0.04,0.17
5711.0,81.48,0.27,2.47,2.92,0.81,0.04,0.17
5711.5,80.05,0.26,2.46,2.95,0.79,0.06,0.17
5712.0,78.22,0.26,2.46,2.96,0.75,0.06,0.17
5712.5,75.15,0.25,2.46,2.99,0.71,0.07,0.17
5713.0,71.81,0.24,2.47,3.0,0.65,0.05,0.16
5713.5,68.34,0.23,2.47,2.99,0.6,0.06,0.16
5714.0,66.16,0.22,2.47,2.98,0.57,0.06,0.15
5714.5,65.23,0.22,2.46,2.96,0.56,0.07,0.16
5715.0,65.1,0.22,2.46,2.93,0.56,0.07,0.16
5715.5,66.03,0.22,2.45,2.92,0.58,0.08,0.16
5716.0,68.17,0.23,2.43,2.89,0.61,0.1,0.17
5716.5,70.29,0.23,2.4,2.87,0.65,0.13,0.18
5717.0,72.84,0.24,2.38,2.84,0.69,0.13,0.19
5717.5,75.28,0.24,2.4,2.8,0.73,0.12,0.19
5718.0,77.88,0.25,2.41,2.74,0.76,0.1,0.19
5718.5,80.16,0.25,2.42,2.7,0.8,0.09,0.18
5719.0,81.42,0.25,2.42,2.67,0.82,0.09,0.18
5719.5,82.35,0.26,2.43,2.64,0.83,0.08,0.18
5720.0,82.88,0.26,2.44,2.6,0.84,0.07,0.18
5720.5,83.19,0.27,2.45,2.55,0.84,0.06,0.18
5721.0,83.74,0.28,2.44,2.5,0.85,0.06,0.19
5721.5,84.5,0.3,2.43,2.46,0.86,0.06,0.2
5722.0,85.61,0.3,2.41,2.42,0.88,0.09,0.21
5722.5,86.52,0.3,2.41,2.4,0.89,0.08,0.2
5723.0,87.24,0.31,2.41,2.39,0.9,0.08,0.21
5723.5,87.8,0.31,2.42,2.38,0.91,0.07,0.21
5724.0,88.19,0.31,2.44,2.38,0.92,0.05,0.2
5724.5,88.22,0.31,2.46,2.35,0.92,0.03,0.19
5725.0,88.28,0.31,2.47,2.34,0.91,0.02,0.18
5725.5,88.58,0.32,2.47,2.32,0.92,0.02,0.19
5726.0,89.01,0.32,2.46,2.31,0.93,0.03,0.19
5726.5,89.34,0.33,2.45,2.3,0.93,0.03,0.2
5727.0,89.43,0.34,2.46,2.29,0.93,0.02,0.2
5727.5,89.48,0.34,2.44,2.3,0.93,0.04,0.21
5728.0,89.89,0.35,2.43,2.29,0.94,0.04,0.22
5728.5,90.28,0.35,2.44,2.3,0.94,0.04,0.21
5729.0,90.77,0.35,2.45,2.32,0.95,0.03,0.21
5729.5,91.47,0.35,2.45,2.36,0.97,0.03,0.21
5730.0,91.94,0.35,2.46,2.41,0.97,0.02,0.21
5730.5,92.06,0.35,2.46,2.48,0.98,0.02,0.21
5731.0,91.6,0.34,2.46,2.58,0.97,0.02,0.2
5731.5,90.26,0.34,2.45,2.71,0.94,0.03,0.21
5732.0,87.96,0.33,2.44,2.89,0.9,0.04,0.21
5732.5,85.61,0.33,2.43,3.12,0.86,0.06,0.21
5733.0,81.84,0.32,2.43,3.37,0.79,0.06,0.21
5733.5,77.79,0.32,2.43,3.73,0.72,0.06,0.21
5734.0,72.87,0.3,2.44,3.96,0.65,0.06,0.19
5734.5,67.49,0.27,2.45,4.12,0.57,0.06,0.18
5735.0,63.36,0.23,2.44,4.16,0.48,0.09,0.16
5735.5,57.74,0.2,2.46,4.04,0.4,0.08,0.14
5736.0,52.22,0.18,2.47,3.8,0.29,0.07,0.13
5736.5,48.96,0.17,2.49,3.49,0.26,0.07,0.12
5737.0,47.42,0.17,2.48,3.19,0.24,0.08,0.13
5737.5,46.8,0.17,2.46,3.04,0.23,0.1,0.14
5738.0,46.6,0.19,2.43,2.96,0.23,0.11,0.16
5738.5,47.07,0.2,2.41,2.88,0.24,0.13,0.17
5739.0,48.08,0.22,2.39,2.83,0.26,0.14,0.18
5739.5,48.99,0.23,2.37,2.8,0.28,0.14,0.19
5740.0,49.64,0.24,2.36,2.79,0.28,0.14,0.2
5740.5,49.93,0.25,2.34,2.78,0.29,0.16,0.21
5741.0,50.29,0.25,2.32,2.8,0.29,0.19,0.22
5741.5,51.08,0.25,2.3,2.84,0.31,0.2,0.23
5742.0,51.91,0.25,2.28,2.89,0.32,0.22,0.24
5742.5,52.49,0.25,2.26,2.92,0.33,0.23,0.24
5743.0,53.08,0.25,2.26,2.95,0.34,0.23,0.24
5743.5,53.87,0.25,2.26,2.97,0.35,0.23,0.24
5744.0,54.92,0.25,2.27,2.99,0.37,0.21,0.23
5744.5,56.1,0.25,2.28,2.98,0.39,0.21,0.23
5745.0,57.23,0.25,2.29,2.97,0.42,0.2,0.23
5745.5,59.31,0.26,2.31,2.96,0.45,0.18,0.23
5746.0,61.15,0.27,2.33,2.94,0.47,0.16,0.22
5746.5,62.07,0.28,2.34,2.9,0.49,0.15,0.22
5747.0,62.97,0.28,2.36,2.87,0.5,0.13,0.22
5747.5,63.64,0.28,2.38,2.84,0.51,0.1,0.21
5748.0,63.77,0.28,2.39,2.83,0.51,0.1,0.21
5748.5,63.76,0.28,2.39,2.83,0.51,0.1,0.21
5749.0,64.03,0.28,2.37,2.83,0.52,0.13,0.22
5749.5,64.68,0.28,2.37,2.82,0.53,0.12,0.21
5750.0,65.49,0.28,2.36,2.8,0.55,0.13,0.22
5750.5,66.39,0.29,2.35,2.76,0.56,0.13,0.22
5751.0,66.49,0.29,2.35,2.72,0.56,0.13,0.22
5751.5,65.71,0.3,2.35,2.7,0.54,0.13,0.23
5752.0,64.57,0.3,2.36,2.69,0.52,0.12,0.22
5752.5,64.31,0.3,2.35,2.67,0.52,0.13,0.23
5753.0,65.48,0.3,2.34,2.66,0.54,0.14,0.23
5753.5,67.04,0.3,2.34,2.65,0.57,0.14,0.23
5754.0,68.84,0.3,2.34,2.65,0.6,0.15,0.24
5754.5,70.09,0.3,2.35,2.65,0.62,0.13,0.23
5755.0,71.14,0.3,2.36,2.66,0.64,0.11,0.22
5755.5,72.4,0.3,2.37,2.66,0.66,0.11,0.22
5756.0,73.83,0.29,2.37,2.65,0.68,0.12,0.22
5756.5,74.92,0.29,2.36,2.64,0.7,0.12,0.22
5757.0,76.06,0.29,2.37,2.63,0.71,0.12,0.22
5757.5,76.4,0.28,2.37,2.62,0.72,0.12,0.21
5758.0,76.56,0.28,2.38,2.6,0.72,0.11,0.21
5758.5,77.08,0.28,2.38,2.59,0.73,0.11,0.21
5759.0,77.8,0.28,2.38,2.57,0.74,0.11,0.21
5759.5,78.37,0.28,2.37,2.56,0.75,0.13,0.22
5760.0,78.82,0.29,2.39,2.54,0.76,0.09,0.21
5760.5,78.66,0.3,2.41,2.53,0.76,0.07,0.2
5761.0,77.91,0.3,2.42,2.52,0.74,0.07,0.2
5761.5,77.07,0.3,2.42,2.52,0.72,0.07,0.2
5762.0,76.96,0.3,2.42,2.54,0.72,0.07,0.2
5762.5,77.51,0.31,2.43,2.56,0.74,0.05,0.2
5763.0,77.71,0.31,2.44,2.58,0.74,0.04,0.2
5763.5,76.9,0.31,2.44,2.59,0.72,0.04,0.2
5764.0,76.46,0.31,2.43,2.59,0.71,0.05,0.2
5764.5,76.92,0.31,2.42,2.58,0.73,0.07,0.21
5765.0,77.84,0.31,2.41,2.56,0.74,0.07,0.21
5765.5,78.47,0.31,2.41,2.53,0.75,0.07,0.21
5766.0,79.08,0.31,2.4,2.49,0.76,0.08,0.21
5766.5,80.06,0.31,2.39,2.43,0.78,0.09,0.22
5767.0,80.8,0.3,2.39,2.37,0.79,0.09,0.21
5767.5,81.33,0.3,2.39,2.31,0.8,0.09,0.21
5768.0,81.56,0.3,2.39,2.24,0.8,0.09,0.21
5768.5,81.7,0.29,2.41,2.19,0.8,0.08,0.2
5769.0,82.13,0.29,2.43,2.14,0.81,0.06,0.2
5769.5,83.97,0.3,2.45,2.11,0.84,0.03,0.19
5770.0,85.6,0.3,2.47,2.09,0.88,0.01,0.18
5771.5,89.1,0.31,2.48,2.06,0.93,0.01,0.18
5772.5,88.55,0.31,2.49,2.05,0.91,0.01,0.18
5773.0,87.29,0.31,2.47,2.07,0.89,0.03,0.19
5773.5,86.04,0.31,2.45,2.13,0.87,0.04,0.2
5774.0,84.57,0.31,2.46,2.21,0.85,0.03,0.19
5774.5,83.13,0.31,2.46,2.36,0.82,0.03,0.19
5775.0,81.92,0.31,2.47,2.53,0.8,0.02,0.19
5775.5,80.69,0.3,2.48,2.78,0.78,0.01,0.18
5776.5,75.81,0.3,2.48,3.25,0.7,0.01,0.18
5777.0,72.74,0.29,2.47,3.35,0.64,0.04,0.18
5777.5,68.5,0.28,2.45,3.39,0.57,0.05,0.18
5778.0,64.15,0.27,2.44,3.35,0.5,0.06,0.18
5778.5,60.09,0.26,2.44,3.29,0.44,0.07,0.18
5779.0,57.56,0.25,2.45,3.21,0.41,0.06,0.17
5779.5,55.98,0.25,2.45,3.13,0.37,0.06,0.17
5780.0,54.64,0.26,2.45,3.04,0.35,0.06,0.18
5780.5,54.09,0.26,2.46,2.94,0.35,0.05,0.17
5781.0,54.1,0.26,2.46,2.86,0.35,0.05,0.17
5781.5,54.45,0.26,2.47,2.73,0.36,0.03,0.16
5782.0,55.35,0.27,2.48,2.6,0.38,0.03,0.17
5782.5,56.88,0.28,2.47,2.51,0.4,0.03,0.18
5783.0,57.27,0.29,2.44,2.46,0.41,0.05,0.2
5783.5,57.24,0.3,2.4,2.45,0.4,0.08,0.21
5784.0,57.25,0.3,2.36,2.43,0.4,0.13,0.23
5784.5,57.57,0.3,2.32,2.43,0.41,0.16,0.24
5785.0,58.31,0.3,2.27,2.46,0.42,0.22,0.26
5785.5,60.2,0.29,2.25,2.5,0.46,0.22,0.26
5786.0,63.17,0.29,2.25,2.56,0.51,0.22,0.26
5786.5,65.88,0.29,2.27,2.62,0.57,0.2,0.25
5787.0,70.37,0.29,2.29,2.66,0.63,0.19,0.25
5787.5,73.65,0.3,2.33,2.64,0.68,0.14,0.23
5788.0,75.89,0.31,2.38,2.61,0.72,0.09,0.22
5788.5,77.46,0.32,2.4,2.57,0.74,0.07,0.21
5789.0,78.23,0.32,2.42,2.56,0.75,0.05,0.21
5789.5,78.88,0.32,2.41,2.58,0.76,0.07,0.21
5790.0,80.2,0.31,2.4,2.62,0.78,0.08,0.21
5790.5,82.68,0.31,2.39,2.65,0.83,0.09,0.22
5791.0,84.97,0.31,2.38,2.69,0.86,0.1,0.22
5791.5,86.62,0.3,2.38,2.72,0.89,0.1,0.22
5792.0,88.05,0.3,2.37,2.75,0.91,0.11,0.22
5792.5,88.74,0.29,2.38,2.78,0.92,0.11,0.21
5793.0,88.83,0.28,2.39,2.78,0.92,0.1,0.21
5793.5,88.22,0.28,2.41,2.77,0.91,0.08,0.2
5794.0,87.29,0.28,2.43,2.76,0.89,0.07,0.19
5794.5,86.35,0.28,2.43,2.76,0.87,0.07,0.19
5795.0,86.03,0.28,2.43,2.76,0.87,0.07,0.19
5795.5,85.39,0.28,2.42,2.76,0.87,0.08,0.2
5796.0,83.87,0.28,2.42,2.77,0.84,0.08,0.2
5796.5,82.79,0.28,2.43,2.79,0.82,0.07,0.19
5797.0,81.9,0.28,2.43,2.81,0.8,0.07,0.19
5797.5,81.18,0.28,2.44,2.82,0.79,0.06,0.19
5798.0,80.72,0.27,2.44,2.84,0.79,0.06,0.18
5798.5,80.24,0.26,2.45,2.86,0.78,0.06,0.18
5799.0,79.68,0.26,2.45,2.89,0.77,0.06,0.18
5799.5,79.31,0.25,2.44,2.9,0.76,0.07,0.18
5800.0,78.84,0.25,2.44,2.92,0.76,0.07,0.18
5800.5,78.35,0.25,2.44,2.92,0.75,0.07,0.18
5801.0,77.32,0.24,2.46,2.91,0.73,0.06,0.16
5801.5,75.89,0.24,2.46,2.89,0.7,0.06,0.16
5802.0,75.0,0.24,2.47,2.87,0.69,0.05,0.16
5802.5,74.51,0.23,2.48,2.84,0.68,0.04,0.15
5803.0,74.46,0.22,2.5,2.81,0.68,0.03,0.14
5803.5,74.8,0.23,2.49,2.78,0.69,0.04,0.15
5804.0,75.23,0.24,2.49,2.76,0.7,0.03,0.15
5804.5,75.34,0.24,2.5,2.73,0.7,0.02,0.15
5805.0,75.75,0.25,2.5,2.69,0.7,0.02,0.15
5805.5,77.16,0.25,2.5,2.66,0.74,0.02,0.15
5806.0,78.99,0.26,2.48,2.64,0.77,0.04,0.17
5806.5,80.14,0.27,2.47,2.61,0.78,0.04,0.18
5807.0,80.52,0.27,2.47,2.59,0.79,0.04,0.17
5807.5,80.55,0.27,2.46,2.55,0.78,0.04,0.18
5808.0,80.67,0.27,2.46,2.53,0.78,0.04,0.18
5808.5,81.05,0.27,2.46,2.51,0.79,0.04,0.18
5809.0,81.96,0.27,2.46,2.5,0.81,0.04,0.18
5809.5,82.67,0.28,2.45,2.48,0.82,0.05,0.18
5810.0,82.98,0.28,2.45,2.46,0.83,0.05,0.18
5810.5,82.96,0.28,2.44,2.45,0.83,0.06,0.19
5811.0,82.55,0.28,2.43,2.43,0.82,0.07,0.19
5811.5,82.14,0.29,2.43,2.42,0.81,0.06,0.2
5812.0,82.35,0.29,2.43,2.41,0.81,0.06,0.2
5812.5,83.11,0.29,2.44,2.4,0.83,0.05,0.19
